fitted,residual,district
19.633879359598478,-7.6338793595984775,ahmadnagar
21.17902478010774,-1.1790247801077385,ahmadnagar
21.94198762222342,-8.941987622223419,ahmadnagar
18.72773773846795,-13.227737738467951,ahmadnagar
18.4843632467664,4.944208181805028,ahmadnagar
21.584737041808584,-5.75140370847525,ahmadnagar
20.522179608375605,5.477820391624395,ahmadnagar
23.363558357960656,-7.363558357960656,ahmadnagar
29.188481651510596,-7.265404728433673,ahmadnagar
21.664690599912525,1.535309400087474,ahmadnagar
21.104080423155814,56.395919576844186,ahmadnagar
16.211455959549998,1.7885440404500024,ahmadnagar
22.965651431294344,14.534348568705656,ahmadnagar
19.159571631493858,-13.159571631493858,ahmadnagar
21.024731537081387,4.4038398914900405,ahmadnagar
44.577825626778605,-17.911158960111937,ahmadnagar
18.34870405260707,6.651295947392931,ahmadnagar
25.448393608470933,9.551606391529067,ahmadnagar
19.528521111245283,3.8048122220880494,ahmadnagar
24.165916520530658,3.334083479469342,ahmadnagar
23.599668121658922,-12.599668121658922,ahmadnagar
20.03368315679325,-7.5336831567932485,ahmadnagar
15.288912854694212,-1.5389128546942121,ahmadnagar
17.49484270659492,37.50515729340508,ahmadnagar
20.266550784473402,26.400115882193262,ahmadnagar
18.893811574429424,-9.727144907762758,ahmadnagar
20.48520821363788,0.3481251196954531,ahmadnagar
21.433447405372124,6.0665525946278755,ahmadnagar
25.738740874947787,-1.3387408749477885,ahmadnagar
22.046546544623556,-5.546546544623556,ahmadnagar
29.40493032595975,1.59506967404025,ahmadnagar
20.663095624154888,5.336904375845112,ahmadnagar
41.171043514175274,-30.059932403064163,ahmadnagar
32.12090207522673,-31.704235408560063,ahmadnagar
20.612986603776264,6.887013396223736,ahmadnagar
22.62850299930581,4.621497000694191,ahmadnagar
19.94250453888389,-9.942504538883892,ahmadnagar
16.86673487193077,-1.8667348719307704,ahmadnagar
14.181939656828206,7.218060343171793,ahmadnagar
18.97844745710102,-1.4784474571010193,ahmadnagar
18.472746687908433,4.027253312091567,ahmadnagar
17.7344933477267,-2.2344933477267013,ahmadnagar
17.74370808468786,-6.74370808468786,ahmadnagar
20.055364336378332,12.444635663621668,ahmadnagar
26.94242806508603,-12.44242806508603,ahmadnagar
21.521704564166722,-4.021704564166722,ahmadnagar
19.766862611736393,0.2331373882636072,ahmadnagar
33.78127874700298,-11.414612080336312,ahmadnagar
21.694664324574276,3.9303356754257237,ahmadnagar
10.887699303202425,1.6123006967975755,ahmadnagar
20.947350364552307,-18.347350364552305,ahmadnagar
23.94522899095858,-2.4452289909585794,ahmadnagar
15.757052130973593,-7.423718797640259,ahmadnagar
19.70802774240396,7.29197225759604,ahmadnagar
16.453561759081197,-2.4535617590811967,ahmadnagar
23.420389087668454,-7.087055754335122,ahmadnagar
22.47600630481153,3.7239936951884687,ahmadnagar
19.167273677736418,0.8327263222635821,ahmadnagar
20.193276497158887,-2.6932764971588874,ahmadnagar
22.438173193609774,15.061826806390226,ahmadnagar
22.57323179854346,-5.430374655686318,ahmadnagar
19.588935115862718,6.07773155080395,ahmadnagar
17.019393795879147,1.4806062041208534,ahmadnagar
24.095433889279416,-3.095433889279416,ahmadnagar
21.754903089347483,-13.004903089347483,ahmadnagar
25.31614340320394,-2.4828100698706095,ahmadnagar
18.278361062478805,-4.945027729145471,ahmadnagar
23.910879486616885,4.839120513383115,ahmadnagar
21.49972961170122,11.833603721632116,ahmadnagar
17.166110713083462,-1.3327773797501283,ahmadnagar
16.44548484392945,5.554515156070551,ahmadnagar
